,0
20740,16272673148565174391333181067098727985892644426731405243329
20741,675089708540070294583609203589639922
20742,162
20743,19609
20744,4703919738602662723328
20745,21157
20746,1277188284212361415
20747,541
20748,5
20749,7019
20750,15709
20751,559917313492231481
20752,0
20753,100
20754,2
20755,5
20756,667712205688
20757,72
20758,1446
20759,595344239332647506
20760,840561549454570
20761,6250921954449
20762,5783
20763,837740183488415335215180
20764,2192
20765,1111111111111111111
20766,76
20767,3150459973508093
20768,7158243695757340957617
20769,4
20770,346419349043840
20771,2
20772,288975248496
20773,113570015855642
20774,72
20775,22817013760
20776,61561
20777,162
20778,40767113911221149476183875780608
20779,2798
20780,129
20781,3165
20782,390625
20783,200743
20784,3
20785,486
20786,451718158386620678
20787,9206887338937200407418
20788,2247486
20789,126
20790,165580142
20791,1
20792,3133
20793,15605322676581161
20794,91
20795,1128121200256091571107985892349
20796,5657
20797,
20798,857187336029
20799,38306388126997785
20800,548
20801,5223465906803482044815
20802,5000000000000000000000000000000000000000003
20803,131
20804,2355
20805,5
20806,804357
20807,3811
20808,5
20809,213
20810,440
20811,12756
20812,26470100501608768436716
20813,63984803623
20814,1283
20815,19728603
20816,20626251224635998952554496
20817,3
20818,1157982288
20819,1
20820,2884
20821,4
20822,173
20823,144691899110820286
20824,10945
20825,2111
20826,5259836130609437
20827,92330675
20828,633084498761485396427699934865
20829,1.2474967167466381e+19
20830,321
20831,213
20832,1294
20833,
20834,4
20835,856092
20836,106
20837,334861611729305
20838,4999999516711
20839,1242449624496496979842449649697984496979849798598791936
20840,912339490464
20841,97125
20842,326970
20843,17
20844,471239971356764754
20845,896
20846,6083873
20847,2218519117
20848,1066433786673596566035777
20849,34406400000000000000
20850,260
20851,61051
20852,29041069025702
20853,148
20854,46122320
20855,3
20856,1
20857,112550778
20858,1
20859,256273357771747968541309427187712
20860,7065183006232334215872360169
20861,3
20862,13215044372764
20863,163512674542432600
20864,924641917817567951
20865,205587
20866,9
20867,8610
20868,127
20869,28
20870,15286700631942576193765185769276826401
20871,14
20872,1617
20873,6
20874,419914246162041071241548267520000
20875,6
20876,84
20877,502826356422039379298484224
20878,132473044
20879,-959911201550764602188142115589327060336513904282657913
20880,150
20881,178956970
20882,38854330297230572431482
20883,348
20884,2598157
20885,52259542704256
20886,1647086
20887,10742435671415
20888,4422
20889,179993008
20890,21
20891,999999998000000001
20892,368021118762513216000
20893,2
20894,69427548091550819116702789435220590352184299509517898727953530880000000
20895,2780936
20896,780
20897,1129718145924
20898,12300850874338422058685
20899,-73594034552724198387236864
20900,882
20901,-175230
20902,14759
20903,-90
20904,-6786058422733831994965134336
20905,3290
20906,4211904
20907,814700586002
20908,104759
20909,122
20910,3686223670
20911,1216
20912,-15637150116164531317
20913,72
20914,3410421662866518
20915,188453144399278867
20916,73747
20917,3227
20918,3590307326
20919,389589095
20920,18
20921,12
20922,100944212731
20923,1
20924,46
20925,847288609439
20926,405078061871575
20927,132
20928,1380576960
20929,194555491759728381450488320000000
20930,17
20931,745
20932,17
20933,977
20934,107
20935,263361284829149912
20936,320
20937,1576942337224917
20938,361204218672
20939,12709329141645
20940,4912693780461256332795168
20941,5
20942,8608552999157278575508415639286249242844899051
20943,84
20944,3
20945,13
20946,27945630038703300
20947,15137517
20948,5
20949,32479
20950,51492
20951,117635672
20952,98
20953,71710
20954,297759253766
20955,2704161159785811615896281588873297920
20956,136
20957,1
20958,18963
20959,46
20960,14
20961,13
20962,153
20963,164461
20964,
20965,572204589836400
20966,4683860177500797
20967,237222621983376376435
20968,39229430087220380122375
20969,747523379
20970,6896878512
20971,279305472
20972,79085568
20973,9517
20974,68
20975,10000000000400000000004
20976,1680
20977,7375381060406666
20978,577
20979,4
20980,1
20981,19
20982,120382149539840
20983,96554580862222868725760
20984,1693
20985,6863111651068515
20986,7
20987,184523119031305377426211669050277696887837070322565120
20988,78423745649255033
20989,54179
20990,1065918
20991,66338823231846583471
20992,19928148895209409152340197376
20993,506084453
20994,672441819486
20995,13
20996,2
20997,110017544405171642040320
20998,2149661955
20999,39614081257132168796771975168
21000,1764
21001,5
21002,16
21003,7546
21004,2
21005,595
21006,24323
21007,109090909
21008,115
21009,1
21010,
21011,72
21012,7111278632124
21013,1044
21014,92849126
21015,2618461740951506934762583974466059060153960058218086400000
21016,9001280471040
21017,293
21018,7791488162
21019,85070672859873030472525347646947196927
21020,22406574462
21021,82928
21022,35227081534568618432596098240
21023,229926213789709519
21024,1420296
21025,50000000005000000000
21026,122
21027,15131
21028,5528977689486145
21029,75
21030,649
21031,257166065851611356702
21032,11
21033,1
21034,475
21035,2
21036,70327
21037,18701
21038,491
21039,102
21040,232222818803
21041,325210747045
21042,223574694389975040
21043,46
21044,4
21045,13
21046,126969
21047,1
21048,21
21049,67
21050,6771737983
21051,103953325454500096
21052,53
21053,175832
21054,9791
21055,825
21056,30
21057,7433
21058,5
21059,156
21060,1736
21061,296
21062,78187493530737
21063,1289
21064,231
21065,41
21066,11993263567
21067,339
21068,2000535014776893973
21069,277200
21070,4
21071,10316619
21072,1331064
21073,498404504
21074,9
21075,132
21076,751670559138758105956097
21077,147
21078,4
21079,6
21080,73
21081,50
21082,127586136583
21083,-4636876735719615641
21084,16258910
21085,1
21086,134810129909509070121060
21087,0
21088,392800
21089,20132199908571136
21090,73756347602
21091,93
21092,27792
21093,172883
21094,14200
21095,3
21096,148877
21097,1541
21098,6
21099,50136
21100,32025095658857878502181254937184611855940944199483548417530154807379258429933254996925647878294253643673560013
21101,6
21102,265
21103,138896030830402313512116
21104,250658276292
21105,47589861944854471977019273909187085
21106,7
21107,416
21108,25
21109,276319489325472
21110,3
21111,826739659899486
21112,3
21113,242979321424122460096958142064785384
21114,415152
21115,27272621155678841
21116,1193
21117,140
21118,30234928280320748560
21119,593966822339511354494269574612265371991631567
21120,16353210105219251396525765791
21121,-19
21122,111760982035902
21123,119093074670884992
21124,263162577
21125,6568835422076928000
21126,1428329123020800
21127,563665107618343754769808
21128,698
21129,1053
21130,934037099
21131,107
21132,31357
21133,88473
21134,29324849938127513
21135,10626
21136,7345
21137,33333333333333333333333
21138,84
21139,677335842892
21140,30
21141,23755795427038939521773734290
21142,598
21143,1369126185872445
21144,7377376315882423
21145,11
21146,42007776880
21147,24222205927065482250272
21148,38854330296632296661040
21149,76436817165461
21150,644
21151,10001991
21152,1626
21153,610
21154,7
21155,178241899736229829
21156,39094622102339738427522497380352
21157,382625479333794154176056730
21158,9
21159,439
21160,46657
21161,672438522925983773
21162,3523356323886506075746572
21163,26
21164,520
21165,
21166,84905308145331
21167,7
21168,61001
21169,49201
21170,227
21171,2
21172,5250459287400293135
21173,2
21174,1201162
21175,95
21176,90001
21177,4538820000
21178,2
21179,1097
21180,1747
21181,1
21182,597575114403
21183,494547143860035
21184,8598558052
21185,9559
21186,154457888
21187,5278467730
21188,38186478
21189,200020020000400442044244444400204400200
21190,6439
21191,363
21192,3
21193,80575517695680700
21194,4
21195,151
21196,4
21197,2357879
21198,4
21199,
21200,11
21201,2
21202,176
21203,373
21204,121121
21205,700000000000000
21206,149023624405297851562500
21207,7
21208,1383047351386729941046442
21209,847758371541
21210,142
21211,53472938233
21212,104255099738019619948350
21213,99830224938625064018120802304
21214,132088684297864940
21215,66285794564
21216,7
21217,428180495383
21218,98221
21219,31109625662
21220,210
21221,3249
21222,177
21223,5
21224,245098499411379
21225,39517
21226,146384605
21227,68
21228,188085259069430744
21229,137
21230,980
21231,13859
21232,1642808297087554012624
21233,56090762228110443724800
21234,1757
21235,437310109972
21236,378737813469600
21237,4606
21238,1061332595121563636599299
21239,318305345838770710986638404668
21240,10
21241,39
21242,0
21243,1
21244,78175075
21245,54
21246,3600
21247,5
21248,845
21249,210
21250,4708
21251,70864718555231
21252,1301
21253,96752636281756647
21254,1037627124289198371293601937
21255,5446183447063166809
21256,1
21257,1225008
21258,62906
21259,8721439025
21260,31
21261,770
21262,692147
21263,3
21264,199
21265,60
21266,9
21267,105
21268,102
21269,109
21270,1125082
21271,-442
21272,138450960309882
21273,132566
21274,94248
21275,2
21276,2297362832884187
21277,26650854921602
21278,431261433077432552
21279,165559
21280,52995912208
21281,877
21282,9846401
21283,124
21284,4605300
21285,4759
21286,2156
21287,323292467474902888912311701915651931811127805144397535
21288,121
21289,65187
21290,4993
21291,2763
21292,296501478704
21293,78483868584001
21294,189482246602752
21295,373012706986920000
21296,2729575168
21297,93
21298,2
21299,424441
21300,112
21301,1
21302,525892992086016000000
21303,319600
21304,10
21305,8026024201853260708
21306,3
21307,33467072828779151
21308,2
21309,20384373553735223
21310,49590
21311,8388544
21312,993
21313,1524349874113331960217600
21314,7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777771
21315,3547
21316,374917567112932723176757
21317,469374016882387715282450
21318,45106654667152833836835578059359838
21319,159001066390
21320,194
21321,1039228825310882064
21322,22128836547913
21323,3070
21324,818
21325,37776696291257030450753
21326,409698593
21327,3
21328,4859317
21329,135782448
21330,1
21331,4648623295941041403621558724
21332,78119
21333,854
21334,6
21335,138
21336,226
21337,416894941050089368969405
21338,263
21339,314483
21340,51523614927176684274
21341,26763919
21342,119
21343,942259727190907180
21344,758
21345,1.5127206968164866e+19
21346,103
21347,3375225373534057
21348,106906347292743609601
21349,11003
21350,121
21351,33
21352,3
21353,1561706813618886
21354,19257287
21355,9
21356,892769
21357,43
21358,306072
21359,1293075627640713
21360,22367892146863380815542
21361,98303
21362,15536233345000666792054
21363,-457763671875
21364,38
21365,2
21366,133
21367,543210
21368,475
21369,341880
21370,90
21371,4
21372,
21373,19525101901157383418
21374,1743490958
21375,605
21376,16205558969
21377,5153775207320113310364614887146151186290992699106
21378,312
21379,875
21380,79999999999999999999999999999999999999999999999999
21381,576
21382,7006302236556000000
21383,8515157028618240001
21384,127
21385,11686752
21386,5217878071713301461
21387,323
21388,23662267614587185373925151692
21389,34315672899472590258644379240786601502
21390,696
21391,287
21392,
21393,26531
21394,148
21395,2
21396,5771
21397,29099
21398,5258327
21399,222
21400,6
21401,479027478333199482880
21402,113201
21403,7619301201253558633344
21404,144
21405,147
21406,6
21407,20353
21408,7
21409,174982
21410,51352363033
21411,3391815680
21412,207723190890420720625110
21413,137
21414,49
21415,2081
21416,514613581
21417,1284
21418,7033090
21419,161
21420,1
21421,18130
21422,623
21423,9013431476894646
21424,110069
21425,73
21426,3768152343871807455
21427,186595847388277259847
21428,95
21429,2
21430,3919859595373
21431,-290942811953148500
21432,375871306587181970568
21433,4424729404869
21434,12327121
21435,1
21436,20454676622476
21437,133314873091876506805419921875
21438,16580706002
21439,487937255272130398045688257841450313043450725
21440,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
21441,22360737339084
21442,150
21443,0
21444,2213
21445,237
21446,1
21447,75
21448,64449
21449,857
21450,100
21451,95258638419599144345659651051786276479959040
21452,21940
21453,124
21454,148049909203591059
21455,68842439737228261
21456,773158
21457,100
21458,4048556883494679
21459,94
21460,182717648080
21461,
21462,271409166367070755843
21463,5242880860
21464,8589063344901709900442551790362661608528200120823830773
21465,2193695062989210
21466,49
21467,77805478498
21468,-43180432963618900
21469,347013
21470,308
21471,1006
21472,6336
21473,61408
21474,212
21475,17500703480776
21476,35393
21477,6551
21478,17272089457920
21479,4111876748834828077514170368
21480,38193
21481,204460755826652731
21482,19208
21483,953736669989985
21484,30545807394928
21485,5
21486,3
21487,3
21488,238
21489,150390053432
21490,7584636386326
21491,3
21492,5
21493,1569984
21494,0
21495,47614509
21496,130
21497,5681336242
21498,75
21499,517242
21500,1948154942040
21501,51150
21502,34390495263
21503,15611712012050351
21504,5783
21505,45403346502622885237604211100
21506,12840452368911027932139293073746831113
21507,55192415971099812757135585564036238784
21508,5107
21509,1
21510,122
21511,4152
21512,131071
21513,30102
21514,11398895184848856
21515,1311171821
21516,16860010916664115200000
21517,245
21518,971
21519,36
21520,299140901286981469075716747245
21521,88
21522,13127
21523,117704566
21524,1
21525,162129586578333696
21526,340996458069
21527,2
21528,-1024
21529,309485009821345068724781056
21530,321568
21531,91
21532,697954491
21533,16
21534,3080021
21535,934433788613079150
21536,12387836332741800
21537,1
21538,3102623679344954347223585172112606310061
21539,15247619
21540,9
21541,720
21542,130
21543,13431
21544,57134
21545,1
21546,56
21547,206633438251087758833476
21548,95427859396
21549,
21550,2
21551,64144138172531086989705
21552,46495
21553,3
21554,3
21555,74
21556,5
21557,12164
21558,285
21559,9
21560,20261817487044168
21561,1
21562,3003
21563,216
21564,226578401020498502579
21565,4001
21566,1203616849
21567,285791694464806445199
21568,127747900
21569,14421440424444
21570,418781231495293038913922
21571,48882412640
21572,13755
21573,61816693649394187
21574,3187
21575,4
21576,200
21577,1847
21578,2
21579,-801393629688
21580,15335
21581,16731
21582,256353060613
21583,1152
21584,7701671605
21585,0
21586,2575370199
